epoch,start_sec,delta_power,theta_power,alpha_power,beta_power
636,19080,0.7609665845160949,0.09188246506203779,0.020129709197556342,0.028167896435971507
637,19110,0.8390640229015564,0.0895748536272072,0.01361264818734068,0.015446035246307792
638,19140,0.7637963700002611,0.1421945183395154,0.021348616483943615,0.02854501104554357
639,19170,0.7768233408047115,0.12483813767813638,0.02329214428741181,0.03535769215800783
640,19200,0.8279497905191597,0.06155141198752424,0.010083170761974286,0.021093614766352603
641,19230,0.8191269175710341,0.09196062905000711,0.01662232166337659,0.017595717981824834
642,19260,0.811231445095233,0.10501140818481329,0.0200756648737055,0.030684826647295157
643,19290,0.7244558759663646,0.11501844610908268,0.029805962517312108,0.06053364733279142
644,19320,0.6596478597368756,0.1163808291789793,0.032828251258569224,0.08000330578628027
645,19350,0.7126143006622229,0.1029519784047547,0.026232240989724733,0.0665293629500782
646,19380,0.7990578621103476,0.09688054039507582,0.021365250045110758,0.031986273448154245
647,19410,0.7209229470328546,0.1412013848079694,0.03271185966312752,0.052305982112983165
648,19440,0.6799770283394595,0.19179792812413435,0.028750665991161682,0.058781146257465944
649,19470,0.730115500198763,0.17848411997954675,0.01920199837363995,0.0463266836536583
650,19500,0.7348012801418342,0.13448478628882243,0.02196086557215342,0.050189828890450566
651,19530,0.743393738686492,0.15629596903644738,0.030487244480016037,0.04298708276906502
652,19560,0.6477722468780944,0.21841017333319487,0.038116223494302964,0.0649897094755194
653,19590,0.7104241662164569,0.19889479332763665,0.032737819291624816,0.05059645532847582
654,19620,0.6615006065717498,0.18381275419738421,0.034210968762393,0.06217891041973255
655,19650,0.7165524657409114,0.11556053374089714,0.02680464506903008,0.0681429843774579
656,19680,0.8027675284324732,0.07263777735412555,0.018213973433715003,0.0442967059643357
657,19710,0.7623918026634586,0.09165790406908982,0.0215173653679562,0.04913859370249228
658,19740,0.7385602951563416,0.1033868195777386,0.02273293179007051,0.053946886185628255
659,19770,0.6905439717820778,0.13523625895165864,0.031157734505668378,0.06288146281620911
660,19800,0.7497924361755662,0.09406040073805055,0.0224886851811934,0.05253729943884132
661,19830,0.6708472565889004,0.0822906433916116,0.026972957130462508,0.08336606980259847
662,19860,0.7730295523680812,0.11834546543759701,0.019223479165111336,0.04150276572598221
663,19890,0.7381356624520133,0.08861223232830848,0.02747861729524462,0.06035315302610392
664,19920,0.7492274816164909,0.12989639100690825,0.022555721779293696,0.051645710587475
665,19950,0.810746079898413,0.09245229072235751,0.015640909756124668,0.02740152510910893
666,19980,0.8232502288391926,0.09734054717152328,0.015489151970309312,0.025310992924063518
667,20010,0.8368402135710393,0.11791037383017908,0.015597808428118708,0.01487999512648861
668,20040,0.8096942942434767,0.07541840301756114,0.013525989513144298,0.024321003957098828
669,20070,0.8068687554234126,0.13485806642639128,0.02220890718204776,0.02533922570306995
670,20100,0.8063732586571901,0.11434204515002114,0.0206361235331261,0.032644811894699165
671,20130,0.818943046165366,0.10117892630212619,0.012856531409916973,0.0198327953456503
672,20160,0.7884060203855582,0.08425756502215881,0.017649209510834134,0.028735899550147104
673,20190,0.7473041399281737,0.06935171713158288,0.02044506593678007,0.06472134125532168
674,20220,0.7986435950316758,0.11820032782098851,0.019541945913436488,0.026642236504854058
675,20250,0.8337880095234407,0.09903547117273304,0.015849492453705427,0.01715629675309371
676,20280,0.8207406047613212,0.1077336744311793,0.014919900309839178,0.022094170853664698
677,20310,0.857294020326589,0.08122641857181617,0.01315888063955269,0.017398004142038424
678,20340,0.8265407400898738,0.09690636031241674,0.019236886661209762,0.022061893290223237
679,20370,0.7938832511334132,0.12325211553735502,0.020157163935051826,0.025147891381280568
680,20400,0.8375836231785273,0.11423149703221598,0.017307810653912074,0.022052651676529117
681,20430,0.7973539504247161,0.07762554411790476,0.010716017864961104,0.01580601649978115
682,20460,0.8427951055488421,0.09113395036342582,0.014388803128315543,0.02159015103052271
683,20490,0.7972039481297198,0.08748299418270929,0.020389898965894975,0.03747776438753768
684,20520,0.7200511034090276,0.16173319417567877,0.036640873949968684,0.059018282890512634
685,20550,0.7792987686231546,0.08216648433000466,0.016531051117768442,0.03844234143649015
686,20580,0.7655342797674975,0.08073385588116015,0.019332685009297444,0.03705715902907923
687,20610,0.8377646943659985,0.08773698628584355,0.014054615087345491,0.02795653356961709
688,20640,0.7426999042831491,0.10377603441896964,0.024118101992142763,0.0532737664365537
689,20670,0.7337481027445237,0.13570868555763932,0.02973623741368007,0.05458514754446087
690,20700,0.7655586557855276,0.08151584024866303,0.01578275488275376,0.03991775635019433
691,20730,0.7107245961378766,0.11489537960304057,0.025011480817260213,0.062454516586287825
692,20760,0.7673288453119805,0.0958178261159868,0.024646273724051645,0.05060333749156525
693,20790,0.8054521932770491,0.08925307931360307,0.017071633308606768,0.023220309298167343
694,20820,0.7733646976053413,0.1112104682176973,0.02024590408650187,0.04035251741476833
695,20850,0.7113304032532538,0.16559487642285692,0.029939677623550816,0.05486970105403735
696,20880,0.8190861355424489,0.12690672811596956,0.01576392627680614,0.015331864056604031
697,20910,0.7738863630800981,0.10904588480860021,0.01762772171499068,0.02169799855767463
698,20940,0.8009230300706097,0.10530086074448426,0.01622866150173445,0.029777008647865175
699,20970,0.8076461998649584,0.10787562463590086,0.018847480458530692,0.023286518410731778
700,21000,0.7451240831721365,0.16313492290350143,0.026646626290421693,0.03529510728555312
701,21030,0.7732136308964687,0.12421637581579272,0.021412158872489036,0.03616521649539241
702,21060,0.8007185196955408,0.09519816148103964,0.017537445807599864,0.023409929869818245
703,21090,0.7863221566246125,0.09712591757786532,0.020310517668907204,0.04180397977891604
704,21120,0.7545588831366722,0.1407911981327695,0.028565084375155318,0.03897747062035846
705,21150,0.7388600470050204,0.1223980549475493,0.023961237253702028,0.04043594568894188
706,21180,0.7659394213458951,0.162849397940141,0.022866324363292,0.031894873398279226
707,21210,0.7286146359510994,0.1434296688583005,0.020802307400969416,0.04085217359566722
708,21240,0.7430333846017587,0.1042729859963535,0.021872634785194835,0.05204951567883635
709,21270,0.6980467587629766,0.17130624026854685,0.02727539609692969,0.04738083889922693
710,21300,0.7864493074523744,0.11733842852543817,0.01698586744696615,0.03178975587480804
711,21330,0.7472168109789061,0.07685930099669762,0.015926337325734074,0.03962589081798978
712,21360,0.7125965030202809,0.08858526133289034,0.02369737693709154,0.07179864562205436
713,21390,0.7667656631634291,0.13796601638657416,0.024307784138034763,0.04061104416284749
714,21420,0.763826186732905,0.18165690076714266,0.02414733443415761,0.026320948388342768
715,21450,0.7324814051023226,0.15920398565235458,0.027270125917852255,0.04571677810976895
716,21480,0.7909923493131888,0.1377858295698172,0.020890749882675332,0.025693434171879793
717,21510,0.7441459051401603,0.11244042975790634,0.019129528406604944,0.03180409192099913
718,21540,0.7887712795505024,0.1110527322890698,0.017348191423529905,0.041153436136037475
719,21570,0.8072720382999894,0.09145952986152793,0.013226270657008073,0.02477634964704844
720,21600,0.7954113170437432,0.1343692184756605,0.01971513122099764,0.024914945947142626
721,21630,0.8528874503529309,0.07511999663779219,0.010605494068532282,0.01348219490866588
722,21660,0.7882599730904671,0.14726474750981067,0.023593145543663617,0.03186939224450799
723,21690,0.7143112760683147,0.22007433563966391,0.026145973526821954,0.03192280033715593
724,21720,0.7491736694165438,0.1718094441742287,0.027486138428645442,0.03448822305269587
725,21750,0.7688242778310693,0.13827499481614408,0.02445215130968875,0.03584339309365104
726,21780,0.736080605433839,0.18167098309737884,0.026347532228041207,0.04382078245840769
727,21810,0.7183999921762999,0.16989593275505654,0.02776676065777048,0.05235131258336257
728,21840,0.7471708434406024,0.17442431377242174,0.023840083699693072,0.03902246555291377
729,21870,0.7072628060355225,0.17347946625033306,0.027793303099862873,0.04812465682591406
730,21900,0.7692851326303655,0.1228808064491115,0.017120792872032595,0.03910635966954848
731,21930,0.7154899178953256,0.204071188955299,0.032503892640334785,0.03599441483550122
732,21960,0.742697283379301,0.18097158615811285,0.02759351937667387,0.040722848265673926
733,21990,0.7669305602531048,0.1575384565176633,0.026082641147801643,0.02830505072748305
734,22020,0.7878982706565627,0.14840081313822287,0.02408297033168925,0.02577870618169902
735,22050,0.8529947751303291,0.09221901507928641,0.014723557623299998,0.011012688244287607
736,22080,0.8029248481721408,0.14149381543704778,0.017125073450981892,0.02130678185548262
737,22110,0.8148274281564072,0.0439147237944572,0.007245099853359445,0.012102090700467862
738,22140,0.8490560092947372,0.0680249736642982,0.0109609901699442,0.014235723713800578
739,22170,0.8285174898135002,0.14997471615948202,0.019517980652867768,0.014871065184248414
740,22200,0.838006803988264,0.11440288007181519,0.014637265789135706,0.015669788157356243
741,22230,0.7186313439008473,0.0903569795269358,0.023117545356700485,0.0665657465564206
742,22260,0.7441025137331001,0.09665469768843477,0.02828765514507165,0.058170396726033385
743,22290,0.7700031445808682,0.07824154063290899,0.019100551142768055,0.044634033492812426
744,22320,0.783932600865318,0.06739377817021733,0.015045653517115459,0.029701308594345676
745,22350,0.7437909594460148,0.15181372745193333,0.02661846538357648,0.045623707766670706
746,22380,0.7004778825253101,0.16750793081828014,0.025785868576599445,0.0556630378325889
747,22410,0.7853394133032429,0.13528696781655777,0.019357602901477033,0.027324991495986106
748,22440,0.7563019299789323,0.10681906201179522,0.022619143954804796,0.04619466765348794
749,22470,0.8018673354115956,0.10423131351327036,0.013969395166339094,0.017240405932197767
750,22500,0.7926542975633059,0.14899676767216413,0.021509417395894646,0.020710808735870122
751,22530,0.8050350124693393,0.1564370150820581,0.01927991679074841,0.021911290516141442
752,22560,0.7736420054689824,0.10691153892891941,0.01987524590469373,0.03216648771200337
753,22590,0.7600289871911613,0.15511344934318352,0.018600644545515042,0.019428604496462394
754,22620,0.7984962246072911,0.13644217091208105,0.02034067630334243,0.027581632068715688
755,22650,0.6970263740782194,0.11969135771441544,0.03486596384980854,0.07096897046253012
756,22680,0.7797224362972748,0.13685558651179924,0.023632833365426677,0.02879755301911295
757,22710,0.7347370215406165,0.12425957284789428,0.022389896551479323,0.0516907370262278
758,22740,0.8256414773789708,0.08311588198587264,0.017639268817421075,0.026179462682114994
759,22770,0.8248925429958934,0.14106534063429657,0.01824282980498953,0.015996912340751457
760,22800,0.8042982265872508,0.1336765385293284,0.018873973221774202,0.018374903094906882
761,22830,0.7825320672162533,0.1743959850577275,0.024581699727597328,0.01831405268788109
762,22860,0.8290190951621207,0.13941940759218788,0.018943677764624432,0.014947926431496186
763,22890,0.8259122661822244,0.09860694518603827,0.01602165282150433,0.014240052661470876
764,22920,0.8150616951193272,0.11837770059442906,0.017782916084653197,0.0256186584584953
765,22950,0.7729167160081747,0.13463006527967075,0.018469772890642357,0.02109338312564484
766,22980,0.8350918384187015,0.1293875813749653,0.014540990437674811,0.015450769344577725
767,23010,0.8776529825546865,0.057127193584654415,0.010258625996469848,0.018670367077217555
768,23040,0.8097357914076183,0.053437584576491996,0.008161890760171394,0.013580432380811587
769,23070,0.8112507434540164,0.09702053811084982,0.019281148814866454,0.026242548779868632
770,23100,0.7594366844612117,0.15322469239334494,0.02560582440646821,0.039588867076544416
771,23130,0.7885555824250713,0.1386192611926673,0.01888078276918823,0.03136529285988871
772,23160,0.8407923030958677,0.07138767462183919,0.01389384987208869,0.02527808615922499
773,23190,0.7658723237507064,0.09792895873206806,0.021303423883002836,0.03743940218432804
774,23220,0.7748697521724861,0.10938094432377579,0.020006357127543478,0.0361589927793753
775,23250,0.791915785135921,0.15619433470441657,0.019602100144734826,0.029751331070874906
776,23280,0.843038175206785,0.10311815264842088,0.013057047600216717,0.020472618501773576
777,23310,0.8254904653340208,0.1007353159103287,0.015306074473720451,0.022758427144574146
778,23340,0.8075373004968891,0.08799748757558695,0.015399074656417535,0.026317694930773974
779,23370,0.718927826036196,0.1533842493284772,0.027044731521243325,0.045198367161110996
780,23400,0.8177676000004178,0.09589503426322812,0.016003424831510807,0.016159836542460792
781,23430,0.858041266014726,0.07092546363070702,0.011773596529268493,0.017770318995634988
782,23460,0.7674041270867892,0.14595894644368576,0.025154732650735537,0.038553284153722285
783,23490,0.7854347074149264,0.09186873035979184,0.01902885466731601,0.037114270538600815
784,23520,0.8304622089243967,0.07837056670452316,0.012170218185281368,0.021516760283861548
785,23550,0.7486124450404771,0.1337171622427681,0.026805072815232818,0.03926829661200453
786,23580,0.7680423070510752,0.12310124890702814,0.017836141236678472,0.0299410952264435
787,23610,0.7905559285065483,0.1498526939353753,0.023432708686712395,0.021590826423627505
788,23640,0.7919647594309118,0.08200075476957275,0.014933959377021848,0.030180927217047456
789,23670,0.8427378288536228,0.06790663038118416,0.012129523222942263,0.021405041178781954
790,23700,0.7389045944748682,0.11549089424473083,0.027902226418466642,0.0556901591737045
791,23730,0.7713830157002336,0.09862378698053283,0.02571629580413496,0.042885667659823316
792,23760,0.8309087032845464,0.06391238895572211,0.010696607274287737,0.02028612238161873
793,23790,0.851348602012866,0.06646063120230941,0.012548703935961875,0.025617738962489103
794,23820,0.7805561035789812,0.06664561846817102,0.018866017272833525,0.05084136234186135
795,23850,0.8473708770974974,0.049128980925610875,0.01080860231754253,0.018929433420087644
796,23880,0.8450850728281565,0.03268795314477036,0.007084939461836189,0.011895363406018376
797,23910,0.8168069711638041,0.09286210651907227,0.018567593312207125,0.028788452762250567
798,23940,0.7972394229225275,0.0832447134019463,0.014934148528138725,0.014638713306685392
799,23970,0.817993357384566,0.1113627357467152,0.01531267951589589,0.014622585699725833
800,24000,0.8116552669279873,0.10122436873753544,0.0171643864263016,0.018990979300173568
801,24030,0.8446861072529305,0.07796037440309778,0.01300287961420794,0.016959282574133226
802,24060,0.8237871760194534,0.1048894318953665,0.018266790342479754,0.020133784394655813
803,24090,0.8738852719342689,0.07146903349511642,0.011758492065939593,0.018100653034278043
804,24120,0.8569129497508374,0.04262105053883556,0.007900396403045858,0.01195842967664506
805,24150,0.7992478724782894,0.07340390874039052,0.016669774832504633,0.019861993177345758
806,24180,0.7656218186174059,0.09310737143829466,0.021168207294596727,0.0414418844056173
807,24210,0.8051315538016943,0.10123200340028099,0.01864078324066945,0.02750710251458345
808,24240,0.7834330235206383,0.08419131179803706,0.018331106233829247,0.04249039895179215
809,24270,0.8287315511727604,0.0828877514512189,0.016593221880664193,0.01851583760687404
810,24300,0.8070756219527775,0.06962576653992754,0.01255464789909671,0.01702458258035886
811,24330,0.8048751265256107,0.05018880531810719,0.011600170743303644,0.020558013373342673
812,24360,0.7539175136065603,0.07664502308740236,0.01638990077855425,0.040854666384253495
813,24390,0.7945592475168796,0.053035726276191505,0.014280407736591748,0.02384875867800369
814,24420,0.7987802489162598,0.04804593327572064,0.015247120923390573,0.031229341465520335
815,24450,0.7686713091853427,0.08606476490229699,0.01733232605901265,0.03462536158011738
816,24480,0.7774207784351856,0.0921694905809853,0.019975928728415426,0.04323261745284901
817,24510,0.8198647489949529,0.06878411851194413,0.012747134916134394,0.026328945779315688
818,24540,0.7768027474522979,0.10999088379710367,0.019429292842757614,0.02776753228066498
819,24570,0.8041619501854593,0.10670116937960812,0.014956166261712277,0.0314791833538834
820,24600,0.8381695131876798,0.06515282737606955,0.01592934778173854,0.030020302879829798
821,24630,0.7398360985755976,0.04323275125151024,0.01305681640501717,0.03181767021534173
822,24660,0.8103372275797773,0.036443229836966594,0.014163218714074598,0.029052900215226263
823,24690,0.8581835888141682,0.06268713771473268,0.012557078158566283,0.025758250267945402
824,24720,0.7873491562486731,0.13792342021407497,0.019160802683603553,0.02477194359852743
825,24750,0.7841068751752841,0.13039681318565516,0.018189189992937334,0.03042913714709173
826,24780,0.7526621484274822,0.16045413629243993,0.02080635760087696,0.040000291802133284
827,24810,0.8047586135098804,0.0960716841221615,0.0157184818682023,0.031032583230626944
828,24840,0.792159772764927,0.12173866774339746,0.014880298770374955,0.02472587544642173
829,24870,0.7104155007278435,0.141819853000556,0.023955559889058065,0.051255804739001924
830,24900,0.7669386738863158,0.137947095363305,0.019723069564049855,0.036310276721471225
831,24930,0.684214159548812,0.15420043844068443,0.02426654143407115,0.04866098859008879
832,24960,0.7789790638058404,0.11874263888533323,0.019769336820600367,0.03918030465605783
833,24990,0.7554009099702116,0.12025224955637256,0.017442942938004254,0.04058881303932847
834,25020,0.8117371154080706,0.09521044574211304,0.017838230020336507,0.023139291824710792
835,25050,0.7518965262261944,0.1560154672028164,0.028595014626836997,0.0373935431699998
836,25080,0.8273426091490932,0.0883843931444486,0.016431366174142956,0.028478297885483887
837,25110,0.7937218528484933,0.09164329040996802,0.01752517409809637,0.027596913331879445
838,25140,0.80555265783054,0.1002261539050212,0.014111554461355126,0.021885448324107486
839,25170,0.7700260294932525,0.11320002144651,0.019560927693580466,0.038586274319335395
840,25200,0.777586454945885,0.13308581322475732,0.02122353310442125,0.03629209877518247
841,25230,0.7068302677029291,0.16338204832749106,0.02777512941861915,0.058220872364964295
842,25260,0.737517998428674,0.10876241340324212,0.020747362001157534,0.04771338657602801
843,25290,0.8106827328946243,0.09473069891101157,0.015837697449709795,0.023441566549239883
844,25320,0.7631375032679388,0.1121055821797451,0.021314686750636413,0.03314052348374211
845,25350,0.8137217105629596,0.05933298657490167,0.011601691786205438,0.023491264492380887
846,25380,0.7594427412175497,0.07787308118852761,0.01769907164786997,0.052179208205080395
847,25410,0.819444393433057,0.0922744414792706,0.016683085044804803,0.03289262366775264
848,25440,0.814541618537786,0.07015435588053323,0.015421110441924507,0.02438714083988858
849,25470,0.7205923142534653,0.1477367487629333,0.026298245882942536,0.04990866129596983
850,25500,0.7163176528973876,0.16546913363149313,0.026215021453204604,0.049996153125355255
851,25530,0.7364037215054152,0.14580591538798313,0.025516115083695872,0.0471264937625977
852,25560,0.7599464335449505,0.127257113221894,0.024232478829107885,0.04177817225572641
853,25590,0.7621266530123617,0.10736112807157475,0.022563698280296265,0.049936515154568976
854,25620,0.743200985191517,0.14171054458461965,0.022582485428099777,0.04982686879249157
855,25650,0.7858856858793084,0.09666686420681316,0.020000203052574078,0.03389046410244325
856,25680,0.7844020876205842,0.11049939485879298,0.01982665439492599,0.03175504217428882
857,25710,0.842529424069842,0.0653591818087845,0.010803154813610055,0.016598323574798343
858,25740,0.820060349206522,0.11792773400986753,0.01434359673076104,0.015253855994699859
859,25770,0.8086993366171841,0.0954611962262964,0.013523400016306903,0.02505782595104555
860,25800,0.7938871519798737,0.06481662286128279,0.012984841630358308,0.02101320902152467
861,25830,0.822538534523934,0.1148421222870488,0.014484517840285274,0.01481786815973772
862,25860,0.8013668353479133,0.07831484300877849,0.014669910270005233,0.039748174954469764
863,25890,0.7958125107208809,0.06042896713803099,0.016851283172604866,0.03857915313782921
864,25920,0.8031127723380377,0.04341373165729905,0.008990372291400098,0.01522235210754615
865,25950,0.8416608103516325,0.04081303921809572,0.009995121014076144,0.01932716703909317
866,25980,0.7803410695830172,0.05474001443161051,0.013815115374215729,0.02012489684229057
867,26010,0.8294735149033617,0.0484432200059184,0.009342961181148402,0.014556132147896497
868,26040,0.8433121181431309,0.03860874883994965,0.007944857251329205,0.010386128626217496
869,26070,0.8013242378198289,0.07911633275519331,0.011675824261575372,0.01477048767676098
870,26100,0.8290317048765541,0.06243723576718602,0.010493894591690164,0.014505476589798323
871,26130,0.8391947638768452,0.06409732901526821,0.013610890215833078,0.018060401117504822
872,26160,0.792106871692388,0.07496908034117644,0.01689511600875985,0.022824213519690443
873,26190,0.8312017889111094,0.08212965315330603,0.016872030084703955,0.025403503640073488
874,26220,0.8192669721355825,0.04606654516806829,0.011060298086631162,0.01799054048148974
875,26250,0.8051381973544984,0.04615462471088399,0.008271419223747243,0.014151264796595571
876,26280,0.7694947259422532,0.0722928178579754,0.02209219569028003,0.048637600174893596
877,26310,0.7840178862747527,0.04959730060123452,0.015816574044568425,0.02889765543718125
878,26340,0.8153195320770582,0.0663743536419619,0.014845980801545719,0.026615375263786354
879,26370,0.7723058839076076,0.05357281498424474,0.022196935279757395,0.04845642741703476
880,26400,0.7735640441711549,0.07142662175249098,0.01830288679461635,0.05100762184434407
881,26430,0.8037711733255314,0.06987141656107188,0.020230106637928,0.046406060579033966
882,26460,0.7895732806970521,0.06144485660764503,0.014850906814530346,0.028344902950023815
883,26490,0.8180821641079495,0.10676488968369888,0.01554471169020183,0.021695300708965463
884,26520,0.8249115382146274,0.05832302284352107,0.013648891741096422,0.023765258715822725
885,26550,0.8247052697386764,0.06209509404008831,0.01281300897220229,0.01697622012040988
886,26580,0.7989630053985686,0.0657379978149652,0.01663918035786911,0.03636488411538919
887,26610,0.8689421390901869,0.046108081269914385,0.011212623110658005,0.01996142270639479
888,26640,0.8309094707282001,0.059055329152509425,0.015120596905896223,0.027814759431815262
889,26670,0.8331382158575639,0.055126109387385436,0.015615371236952572,0.03879839068650023
890,26700,0.8044978259140523,0.05434995618302938,0.015902831666275742,0.03509361728476977
891,26730,0.8022247353113916,0.0438694832325046,0.010600499427681494,0.030526139256441327
892,26760,0.8125960271499317,0.048241320734052406,0.010095385592945151,0.019996877166062136
893,26790,0.8521979197573929,0.049427109619924234,0.011539048845438825,0.030266668277386635
894,26820,0.8648090599305618,0.05606830606817498,0.011622723453316563,0.020779589036181552
895,26850,0.8564215758914887,0.0478811341747319,0.010881479996097865,0.022133124282571557
896,26880,0.8544817296619236,0.028613472917090023,0.0072890285070396285,0.01029872263294209
897,26910,0.886211786962417,0.0395271640011678,0.008773438631239338,0.015630166363818546
898,26940,0.8689162101079914,0.04513732310443244,0.007965147149808432,0.009768588069360607
899,26970,0.8012719213653281,0.04747931802588689,0.009264917438987838,0.012275816405447774
900,27000,0.8555926579912687,0.03446236116654431,0.007396976278954393,0.012301860148178374
901,27030,0.8249116565441283,0.06611939652854279,0.01238489956084517,0.021822071484495012
902,27060,0.8508352394310127,0.061852553288842656,0.009352494354093327,0.014061477974672946
903,27090,0.8072476561350742,0.07508295598936363,0.010812520462050074,0.013695868187233753
904,27120,0.8038746901899781,0.09759378216151417,0.011428980728927526,0.018969427734108223
905,27150,0.8251532430866297,0.08328207102806465,0.013569131563268111,0.017873278375040744
906,27180,0.8528294418719788,0.0743716009291806,0.013796657597643584,0.017464794964524927
907,27210,0.7866724407019555,0.09951258961710044,0.015259052209458586,0.01958791496220607
908,27240,0.7759847209881243,0.1079839256636699,0.01529627805708424,0.025974698296860887
909,27270,0.8558073990450326,0.06444799929054074,0.012266223478654997,0.019170220994112266
910,27300,0.8435950767930515,0.03342077599381413,0.005703712594957802,0.006464063726796129
911,27330,0.834500394586128,0.022653716432311195,0.0050301215896189745,0.011290642788853856
912,27360,0.86406872647868,0.05618073685470841,0.009968804657756633,0.012696592321188789
913,27390,0.8471933780336814,0.06130420612679793,0.00979772396477446,0.01211541187285498
914,27420,0.8743647468300767,0.08768595523273943,0.008441445284832098,0.01111576184450573
915,27450,0.8532627007797285,0.06621125308140739,0.01270968875778381,0.028442811429734788
916,27480,0.8490554839987322,0.08268454778967306,0.013298346696771435,0.020681104819489853
917,27510,0.8637350290211792,0.07960187525997987,0.013509793569489429,0.021208779513689213
918,27540,0.8294081699047103,0.10547129789339313,0.012148992548275145,0.01752622901518279
919,27570,0.8777135130814014,0.0953357653662176,0.010975168696751634,0.011264585351729226
920,27600,0.8516305141176557,0.08350391506626433,0.01183122730524923,0.013374582346258762
921,27630,0.8719683373550524,0.08675405652332005,0.00939518865556953,0.007559738736194092
922,27660,0.8674418519460582,0.0841647050385107,0.011305722310974433,0.009823585487599805
923,27690,0.8404987419731083,0.07901637129857256,0.010798910895390415,0.01826568541600729
924,27720,0.8085613660995873,0.10588082457508392,0.021156056096468454,0.031305136538384994
925,27750,0.8078287901942847,0.11894216291947833,0.018902512193080746,0.03115271129595002
926,27780,0.8516169377262152,0.09914627775094066,0.011752792012965071,0.01233696732515721
927,27810,0.741303005846757,0.14107315914834492,0.030760175123461686,0.049625351256431034
928,27840,0.8034698898030458,0.0956234269397243,0.019241760592746453,0.02728810081888066
929,27870,0.86295202208104,0.0810477884213339,0.013445255240033684,0.023490066374578657
930,27900,0.8324151255796644,0.10078042723668273,0.017939565389611105,0.026109183342052877
931,27930,0.8316152660441761,0.08855379313683236,0.018278701299290732,0.026527768965829545
932,27960,0.8153359309317361,0.09132543439701377,0.015224515568655471,0.024379605436559627
933,27990,0.8366447199692103,0.09929994715984038,0.013725435432434522,0.026134088324424782
934,28020,0.8142508671913489,0.10018588979130369,0.01236056592120852,0.028876334503905466
935,28050,0.7993970761249116,0.11845274710547161,0.01981834953907716,0.02857720579371494
936,28080,0.757958711959407,0.1497778606835761,0.026969340134276355,0.04294078766084106
937,28110,0.8289879799112954,0.1110228776140254,0.011406280789994032,0.027997252847533512
938,28140,0.8006404975615511,0.11205295752706769,0.01704003045255762,0.03630317682981212
939,28170,0.8492285213873838,0.09245909217937255,0.014210863574120946,0.031463806144305835
940,28200,0.843101723376153,0.09855316411373764,0.013122302628955753,0.027662054430197418
941,28230,0.8106576946093734,0.09039882890022861,0.019851640811462994,0.04291764768315798
942,28260,0.7977535129887625,0.0817973663223044,0.018018128849580078,0.04639904301140216
943,28290,0.7327122247928217,0.09882664968480614,0.024764257136246758,0.0660544321255603
944,28320,0.7526262573279369,0.07404280859351402,0.02001555313086783,0.06994141264207061
945,28350,0.7673402343183502,0.09853286858879445,0.017934998836650506,0.0627160088740851
946,28380,0.7383058793695261,0.07782964308213552,0.019353738744147853,0.0746603524986562
947,28410,0.8167185688294646,0.09088884800978762,0.014555117212795109,0.03673042985870914
948,28440,0.7831145821175912,0.07453175391013304,0.015702655734503346,0.04660067115480983
949,28470,0.6705067662643837,0.10076560934466623,0.028477569889757304,0.09521605843141785
950,28500,0.6296270842917868,0.0806665166076683,0.03221743393757607,0.130899954296068
951,28530,0.7501393061450227,0.07041784249849896,0.022556052197264986,0.0809357618720776
952,28560,0.7111420231093766,0.06778356059618211,0.022041094368586374,0.07483588185285467
953,28590,0.7352003259273546,0.07369094321166748,0.02244251357274584,0.07208044162705314
954,28620,0.7462671377374237,0.09320706916983346,0.02371961301602964,0.0718111355295645
955,28650,0.8365722852677913,0.075103823596761,0.014141916722513257,0.03361766148151454
956,28680,0.8464042895834332,0.07050556436358284,0.011485662789425814,0.016828944334340273
957,28710,0.8380657176536569,0.08424774470247515,0.011892530677829097,0.01893302768608147
958,28740,0.8677843676411578,0.09712359543672613,0.011485133926202195,0.018856966930599343
959,28770,0.8512343762601675,0.10358409965313478,0.009609337999184342,0.01202944232409874
960,28800,0.8543985193378975,0.08400530311266821,0.011703245305419895,0.014859673865601714
961,28830,0.858913661569364,0.09167575456020917,0.013560281026163357,0.024097139301380976
962,28860,0.8732845375794455,0.08609479607159962,0.008858172767958201,0.017345352346318323
963,28890,0.8811495163085266,0.07381226859093232,0.006927478940952109,0.00919523707833384
964,28920,0.8634182714861606,0.077254621549856,0.009921960151717426,0.024548417712274832
965,28950,0.8487875837122416,0.06878418714327397,0.010157576188467791,0.015360601125376986
966,28980,0.8546439946691758,0.08141180465259651,0.011917172560076444,0.01979859448508231
967,29010,0.8706920860842878,0.07261173132494937,0.009226278984991298,0.021408162468772796
968,29040,0.864197873525246,0.06948652351911698,0.010893618278246439,0.014390044605566843
969,29070,0.8678629536192138,0.08267459373194076,0.012235718447324826,0.015429739610003258
970,29100,0.8540885529303137,0.08619123968631333,0.012217931243514649,0.01581188667871197
971,29130,0.8351170319671476,0.1479918610037756,0.020302074465738177,0.015267462417474132
972,29160,0.8276314154064645,0.11170245197994692,0.01716220652449282,0.024247881223723962
973,29190,0.7568737106687331,0.13173228558438957,0.0250398386302974,0.04521346261289998
974,29220,0.8234420374653468,0.10391343162520282,0.016562089975567035,0.02774578006231988
975,29250,0.8368580922708331,0.10293006789697069,0.013038555898138154,0.021827139790377835
976,29280,0.8507962472392798,0.09328014623329085,0.01237124653602653,0.024851990094107268
